,longitude,latitude,address
1258,-79.48913,43.623918,251 Manitoba Street
1259,-79.387934,43.665365,57 Saint Joseph Street
1260,-79.47896,43.62474,70 Annie Craig Drive
1261,-79.371457,43.652058,112 George Street
1262,-79.392527,43.645796,357 King Street West
1263,-79.258021,43.735949,921 Midland Avenue
1264,-79.43455,43.689486,467 Vaughan Road
1265,-79.486683,43.656801,456 Armadale Avenue
1266,-79.385343,43.664567,11 Wellesley Street West
1267,-79.341762,43.658368,150 Logan Avenue
1268,-79.391618,43.645641,115 Blue Jays Way
1269,-79.373765,43.764555,165 Woodsworth Road
1270,-79.376989,43.642797,18 Harbour Street
1271,-79.385247,43.664503,11 Wellesley Street West
1272,-79.424338,43.645886,157 Argyle Street
1273,-79.389908,43.646006,8 Mercer Street
1274,-79.363137,43.654236,48 Power Street
1275,-79.358454,43.66144,130 River Street
1276,-79.358454,43.66144,130 River Street
1277,-79.341762,43.658368,150 Logan Avenue
1278,-79.246965,43.743891,1346 Danforth Road
1279,-79.305491,43.732815,1651 Victoria Park Avenue
1280,-79.305491,43.732815,1651 Victoria Park Avenue
1281,-79.351104,43.658271,45 Baseball Place
1282,-79.318083,43.699775,1501 Woodbine Avenue
1283,-79.410691,43.64137,18 Stafford Street
1284,-79.274197,43.685719,1350 Kingston Road
1285,-79.509601,43.710731,60 Pelmo Crescent
1286,-79.345063,43.773345,56 Forest Manor Road
1287,-79.479238,43.624007,33 Shore Breeze Drive
1288,-79.399581,43.70886,33 Helendale Avenue
1289,-79.437762,43.664872,1192 Dufferin Street
1290,-79.437762,43.664872,1192 Dufferin Street
1291,-79.383954,43.667237,30 Gloucester Street
1292,-79.412786,43.777401,60 Byng Avenue
1293,-79.394162,43.707177,98 Lillian Street
1294,-79.371511,43.671624,585 Bloor Street East
1295,-79.459955,43.754291,284 Codsell Avenue
1296,-79.389662,43.678232,2 Roxborough Street East
1297,-79.491015,43.624405,200 Manitoba Street
1298,-79.465417,43.656844,299 Glenlake Avenue
1299,-79.308308,43.66836,1836 Queen Street East
1300,-79.383977,43.668911,45 Charles Street East
1301,-79.548772,43.598874,59a Roseland Drive
1302,-79.401388,43.647123,156 Portland Street
1303,-79.441043,43.653644,350 Lansdowne Avenue
1304,-79.399039,43.725937,58 Lawrence Avenue East
1305,-79.441043,43.653644,350 Lansdowne Avenue
1306,-79.451379,43.662351,286 Perth Avenue
1307,-79.430908,43.674134,1216 Ossington Avenue
1308,-79.380302,43.670068,110 Charles Street East
1309,-79.499528,43.624746,37 Penhurst Avenue
1310,-79.423369,43.69617,1691 Bathurst Street
1311,-79.355491,43.656545,47 Lower River Street
1312,-79.369235,43.644951,15 Lower Jarvis Street
1313,-79.523901,43.623618,Warnica Avenue
1314,-79.471414,43.635792,105 The Queensway
1315,-79.398082,43.709415,7 Broadway Avenue
1316,-79.42436,43.640496,38 Joe Shuster Way
1317,-79.394788,43.691525,2 Glen Elm Avenue
1318,-79.394553,43.691583,14 Glen Elm Avenue
1319,-79.295572,43.708336,1097a Victoria Park Avenue
1320,-79.441892,43.778772,20 Kenton Drive
1321,-79.410694,43.767436,188 Doris Avenue
1322,-79.551794,43.662422,Kipling Grove Court
1323,-79.417522,43.66312,Clinton Place
1324,-79.375125,43.666649,159 Wellesley Street East
1325,-79.469072,43.788559,1 Maison Parc Court
1326,-79.521363,43.62124,15 Zorra Street
1327,-79.411216,43.654796,342 Euclid Avenue
1328,-79.459522,43.65911,92 Indian Road Crescent
1329,-79.4966,43.606488,94 Lake Crescent
1330,-79.362508,43.645517,Edgewater Drive
1331,-79.42219,43.662557,817 Bloor Street West
1332,-79.424754,43.659752,Ossington Avenue
1333,-79.391263,43.709164,245 Roehampton Avenue
1334,-79.539642,43.744978,48 Fernando Road
1335,-79.364919,43.646037,12 Bonnycastle Street
1336,-79.376057,43.655061,60 Shuter Street
1337,-79.396994,43.706703,43 Eglinton Avenue East
1338,-79.396994,43.706703,43 Eglinton Avenue East
1339,-79.396994,43.706703,43 Eglinton Ave E | Unit
1340,-79.426491,43.642143,200 Sudbury Street
1341,-79.382148,43.65053,70 Temperance Street
1342,-79.314405,43.766524,40 Alrita Crescent
1343,-79.491015,43.624405,200 Manitoba Street
1344,-79.392414,43.643254,352 Front Street West
1345,-79.47529,43.630908,88 Palace Pier Court
1346,-79.387928,43.672001,18 Yorkville Avenue
1347,-79.413955,43.645183,Queen Street West
1348,-79.331911,43.697055,461 O&#x27;Connor Drive
1349,-79.451622,43.651971,430 Roncesvalles Avenue
1350,-79.54837,43.679379,25 Widdicombe Hill
1351,-79.394956,43.704767,91 Soudan Avenue
1352,-79.399798,43.641921,11 Niagara Street
1353,-79.376203,43.641415,15 Queens Quay West
1354,-79.412014,43.638784,51 East Liberty Street
1355,-79.453391,43.71039,2961 Dufferin Street
1356,-79.415845,43.778114,5500 Yonge Street
1357,-79.441892,43.778772,20 Kenton Drive
1358,-79.392031,43.645734,125 Blue Jays Way
1359,-79.394892,43.707042,98 Lillian Street
1360,-79.453238,43.697299,41 Bowie Avenue
1361,-79.387998,43.767982,2885 Bayview Avenue
1362,-79.371077,43.767061,115 McMahon Drive
1363,-79.43539,43.672322,398 Westmoreland Avenue North
1364,-79.384147,43.661858,15 Grenville Street
1365,-79.506422,43.648257,2899 Bloor Street West
1366,-79.328075,43.670886,Gerrard Street East
1367,-79.525703,43.646547,7 Mabelle Avenue
1368,-79.295575,43.708334,1097 Victoria Park Avenue
1369,-79.389753,43.655179,280 Simcoe Street
1370,-79.373429,43.646926,2A Church Street
1371,-79.363816,43.645062,1 Edgewater Drive
1372,-79.502896,43.620645,56 Evans Avenue
1373,-79.291764,43.68561,239 Pickering Street
1374,-79.393445,43.710216,195 Redpath Avenue
1375,-79.493083,43.746004,10 Fredrick Mowat Lane
1376,-79.304621,43.668808,1907 Queen Street East
1377,-79.392412,43.707639,125 Redpath Avenue
1378,-79.418365,43.728434,1730 Avenue Road
1379,-79.393298,43.710505,99 Broadway Avenue
1380,-79.42765,43.717785,181 Caribou Road
1381,-79.498957,43.690283,1354 Weston Road
1382,-79.499256,43.667552,8 Lydon Avenue
1383,-79.294396,43.773948,7 Pender Crescent
1384,-79.397167,43.704325,5 Soudan Avenue
1385,-79.394348,43.64287,8 Spadina Avenue
1386,-79.53446,43.660738,8 Rockingham Drive
1387,-79.413535,43.688229,335 Lonsdale Road
1388,-79.501738,43.624815,531 Royal York Road
1389,-79.377037,43.649249,7 King Street East
1390,-79.459919,43.722898,41 Cartwright Avenue
1391,-79.434568,43.689499,266 Atlas Avenue
1392,-79.31003,43.681936,33 Darrell Avenue
1393,-79.31003,43.681936,33 Darrell Avenue
1394,-79.297494,43.702341,12A Gower Street
1395,-79.47247,43.666865,525 Quebec Avenue
1396,-79.324495,43.698826,O&#x27;Connor Drive
1397,-79.246906,43.737938,No Frills Lane
1398,-79.368682,43.650384,158 Front Street East
1399,-79.478467,43.624604,65 Annie Craig Drive
1400,-79.469864,43.789667,2 Maison Parc Court
1401,-79.263344,43.73395,2460 Eglinton Avenue East
1402,-79.408217,43.657251,512 Bathurst Street
1403,-79.392823,43.709075,185 Roehampton Avenue
1404,-79.418365,43.728434,1730 Avenue Road
1405,-79.406659,43.780584,Willowdale Avenue
1406,-79.362484,43.658009,59 Sutton Ave
1407,-79.381956,43.641744,12 York Street
1408,-79.387934,43.665365,57 Saint Joseph Street
1409,-79.434689,43.689791,268 Atlas Avenue
1410,-79.376899,43.692113,116 Hudson Drive
1411,-79.377106,43.671127,25 Selby Street
1412,-79.381312,43.641145,10 York Street
1413,-79.345726,43.773922,62 Forest Manor Road
1414,-79.307274,43.6742,60 Haslett Avenue
1415,-79.263395,43.72247,565 Kennedy Road
1416,-79.294203,43.748565,47 Boem Avenue
1417,-79.42045,43.669457,229 Christie Street
1418,-79.382999,43.669439,50 Charles Street East
1419,-79.400407,43.646909,525 Richmond Street West
1420,-79.386541,43.661953,832 Bay Street
1421,-79.561056,43.725134,Pakenham Drive
1422,-79.325358,43.682787,1503 Danforth Avenue
1423,-79.347316,43.694865,29 Chilton Road
1424,-79.391397,43.788792,10 Ruddington Drive
1425,-79.412863,43.780992,39 Pemberton Avenue
1426,-79.41688,43.648977,1 Bellwoods Park
1427,-79.491059,43.726827,569 Roding Street
1428,-79.396896,43.703832,8 Hillsdale Avenue East
1429,-79.41537,43.665144,708 Euclid Avenue
1430,-79.503803,43.629792,655 Royal York Road
1431,-79.499691,43.704339,51 Creekbank Road
1432,-79.383163,43.765635,2 Rean Drive
1433,-79.475742,43.736192,William Duncan Road
1434,-79.392147,43.642933,373 Front Street West
1435,-79.406808,43.653564,386 Bathurst Street
1436,-79.480137,43.623335,30 Shore Breeze Drive
1437,-79.397957,43.70603,2221 Yonge Street
1438,-79.359577,43.661241,34 Tubman Avenue
1439,-79.359577,43.661241,34 Tubman Avenue
1440,-79.41537,43.665144,708 Euclid Avenue
1441,-79.360778,43.713564,33 Frederick Todd Way
1442,-79.417282,43.727037,Brookdale Avenue
1443,-79.413289,43.775927,10 Northtown Way
1444,-79.374155,43.643857,28 Freeland Street
1445,-79.478618,43.626911,16 Brookers Lane
1446,-79.358454,43.66144,130 River Street
1447,-79.488411,43.62397,155 Legion Road North
1448,-79.478618,43.626911,16 Brookers Lane
1449,-79.3606,43.677466,50 Cambridge Avenue
1450,-79.413287,43.780588,29 Pemberton Avenue
1451,-79.389908,43.646006,8 Mercer Street
1452,-79.371031,43.649363,109 Front Street East
1453,-79.369062,43.799305,5941 Leslie Street
1454,-79.345558,43.779743,128 Fairview Mall Drive
1455,-79.410208,43.661828,672 Bathurst Street
1456,-79.379366,43.639563,99 Harbour Square
1457,-79.391618,43.645641,115 Blue Jays Way
1458,-79.521536,43.621865,1185 The Queensway
1459,-79.397957,43.70603,2221 Yonge Street
1460,-79.442057,43.69658,Lanark Avenue
1461,-79.324457,43.663763,16 Minto Street
1462,-79.401559,43.657525,297 College Street
1463,-79.380632,43.643193,65 Bremner Boulevard
1464,-79.368469,43.653346,323 Richmond Street East
1465,-79.399464,43.641441,550 Front Street West
1466,-79.484032,43.641537,41 Riverside Crescent
1467,-79.418989,43.655537,413 Crawford Street
1468,-79.40917,43.639597,30 Ordnance Street
1469,-79.485709,43.624055,88 Park Lawn Road
1470,-79.426491,43.642143,200 Sudbury Street
1471,-79.408924,43.761275,33 Sheppard Avenue East
1472,-79.430895,43.739152,38 Southbourne Avenue
1473,-79.395323,43.711538,101 Erskine Avenue
1474,-79.467962,43.635806,1928 Lake Shore Boulevard West
1475,-79.412967,43.676309,367 Howland Avenue
1476,-79.412963,43.676324,369 Howland Avenue
1477,-79.412967,43.676309,367 Howland Avenue
1478,-79.47343,43.69798,120 Canon Jackson Drive
1479,-79.422182,43.642469,78 Dovercourt Road
1480,-79.303083,43.690437,368 Main Street
1481,-79.399587,43.647472,2 Augusta Avenue
1482,-79.47896,43.62474,70 Annie Craig Drive
1483,-79.448415,43.732748,30 Tretti Way
1484,-79.385703,43.661885,38 Grenville Street
1485,-79.403471,43.696129,15 Highbourne Road
1486,-79.33209,43.75943,10 Deerlick Court
1487,-79.399042,43.657839,253 College Street
1488,-79.252367,43.703263,94 Glen Everest Road
1489,-79.48232,43.622638,2212 Lake Shore Boulevard West
1490,-79.375127,43.654991,77 Shuter Street
1491,-79.451805,43.653873,Dundas Street West
1492,-79.414416,43.663953,685 Euclid Avenue
1493,-79.374133,43.643831,28 Freeland Street
1494,-79.395946,43.644122,400 Wellington Street West
1495,-79.356751,43.655848,52 Saint Lawrence Street
1496,-79.551541,43.747037,41 Davelayne Road
1497,-79.386246,43.670159,1 Bloor Street East
1498,-79.351104,43.658271,45 Baseball Place
1499,-79.461522,43.673665,1787 Saint Clair Avenue West
1500,-79.345063,43.773345,56 Forest Manor Road
1501,-79.431757,43.680748,840 Saint Clair Avenue West
1502,-79.384806,43.655113,111 Elizabeth Street
1503,-79.397723,43.705577,2191 Yonge Street
1504,-79.466246,43.680119,668 Old Weston Road
1505,-79.486647,43.648251,1 Old Mill Drive
1506,-79.375903,43.655423,75 Dalhousie Street
1507,-79.512159,43.697736,10 Wilby Crescent
1508,-79.258021,43.735949,921 Midland Avenue
1509,-79.404424,43.695557,727 Avenue Road
1510,-79.376738,43.66474,77 Maitland Place
1511,-79.399201,43.637521,17 Bathurst Street
1512,-79.33385,43.667096,9 Peyton Lane
1513,-79.333768,43.667172,15 Peyton Lane
1514,-79.399849,43.637558,19 Bathurst Street
1515,-79.394982,43.640726,8 Telegram Mews
1516,-79.390417,43.788287,17 Ruddington Drive
1517,-79.444858,43.650384,383 Sorauren Avenue
1518,-79.37304,43.657522,219 Dundas Street East
1519,-79.280032,43.679069,123 Blantyre Avenue
1520,-79.374105,43.657011,181 Dundas Street East
1521,-79.37143,43.643971,55 Cooper Street
1522,-79.420781,43.685249,100 Raglan Avenue
1523,-79.516112,43.637489,44 Saybrook Avenue
1524,-79.462493,43.673972,1808 Saint Clair Avenue West
1525,-79.408952,43.761198,33 Sheppard Avenue East
1526,-79.245603,43.736657,2789 Eglinton Avenue East
1527,-79.390586,43.647665,295 Adelaide Street West
1528,-79.525995,43.64629,9 Mabelle Avenue
1529,-79.379337,43.662066,403 Church Street
1530,-79.453057,43.657641,2385 Dundas Street West
1531,-79.399004,43.673047,123 Bedford Road
1532,-79.441274,43.778935,26 Kenton Drive
1533,-79.443135,43.661347,540 Saint Clarens Avenue
1534,-79.257185,43.696666,1923 Kingston Road
1535,-79.408937,43.643484,8 Stanley Avenue
1536,-79.492512,43.618432,24 Cavell Avenue
1537,-79.342083,43.780161,180 Fairview Mall Drive
1538,-79.261016,43.699125,94 Pinegrove Avenue
1539,-79.453446,43.706597,2846 Dufferin Street
1540,-79.399587,43.647472,2 Augusta Avenue
1541,-79.392031,43.645734,125 Blue Jays Way
1542,-79.3992,43.64342,508 Wellington Street West
1543,-79.368682,43.650384,158 Front Street East
1544,-79.497894,43.612233,220 Royal York Road
1545,-79.426491,43.642143,200 Sudbury Street
1546,-79.448532,43.733069,30 Tretti Way
1547,-79.374776,43.666831,159 Wellesley Street East
1548,-79.263344,43.73395,2460 Eglinton Avenue East
1549,-79.390417,43.639736,5 Mariner Terrace
1550,-79.409719,43.762666,4 Forest Laneway
1551,-79.409719,43.762666,4 Forest Laneway
1552,-79.446303,43.691204,564 Northcliffe Boulevard
1553,-79.255709,43.729532,739 Midland Avenue
1554,-79.394506,43.641052,25 Telegram Mews
1555,-79.305412,43.667275,106 Woodbine Avenue
1556,-79.306294,43.670875,293 Woodbine Avenue
1557,-79.299624,43.679712,96 Glen Davis Crescent
1558,-79.412391,43.71565,1336 Avenue Road
1559,-79.381539,43.641966,14 York Street
1560,-79.415845,43.778114,5500 Yonge Street
1561,-79.382185,43.66118,21 Carlton Street
1562,-79.34399,43.669198,224 Victor Avenue
1563,-79.381539,43.641966,14 York Street
1564,-79.42117,43.670212,238 Christie Street
1565,-79.380202,43.711269,579 Roehampton Avenue
1566,-79.478374,43.627447,2121 Lake Shore Boulevard West
1567,-79.421223,43.667286,24 Pendrith Street
1568,-79.482958,43.621207,2240 Lake Shore Boulevard West
1569,-79.3922,43.648924,318 Richmond Street West
1570,-79.341335,43.780285,188 Fairview Mall Drive
1571,-79.360778,43.713564,33 Frederick Todd Way
1572,-79.325338,43.682762,4 Azzarello Lane
1573,-79.377046,43.670809,28 Linden Street
1574,-79.393054,43.64826,125 Peter Street
1575,-79.442244,43.793657,91 Townsgate Drive
1576,-79.342969,43.689268,301 Gowan Avenue
1577,-79.461104,43.679687,232 Blackthorn Avenue
1578,-79.48913,43.623918,251 Manitoba Street
1579,-79.47896,43.62474,70 Annie Craig Drive
1580,-79.408987,43.67577,204 Walmer Road
1581,-79.48913,43.623918,251 Manitoba Street
1582,-79.444142,43.656759,284 Saint Helens Avenue
1583,-79.262976,43.743911,127 Fitzgibbon Avenue
1584,-79.401584,43.642148,38 Niagara Street
1585,-79.389908,43.646006,8 Mercer Street
1586,-79.392626,43.648943,330 Richmond Street West
1587,-79.356052,43.658084,39 Old Brewery Lane
1588,-79.356052,43.658084,39 Old Brewery Lane
1589,-79.394902,43.640514,8 Telegram Mews
1590,-79.355067,43.681733,44 Browning Avenue
1591,-79.33683,43.719851,6 Sonic way
1592,-79.37143,43.643971,55 Cooper Street
1593,-79.390586,43.647665,295 Adelaide Street West
1594,-79.382122,43.656967,20 Edward Street
1595,-79.396784,43.68785,60 Saint Clair Avenue West
1596,-79.336927,43.774771,275 Yorkland Road
1597,-79.367972,43.659183,394 Dundas Street East
1598,-79.367693,43.659456,270 Berkeley Street
1599,-79.397113,43.70437,5 Soudan Avenue
1600,-79.521273,43.621281,17 Zorra Street
1601,-79.454618,43.715314,3091 Dufferin Street
1602,-79.564515,43.637712,336 The West Mall
1603,-79.428317,43.652118,2 Rusholme Park Crescent
1604,-79.382122,43.656967,20 Edward Street
1605,-79.252795,43.703121,2201 Kingston Road
1606,-79.355444,43.652948,35 Rolling Mills Road
1607,-79.47483,43.73304,39 John Perkins Bull Drive
1608,-79.379647,43.653627,209 Yonge Street
1609,-79.38382,43.669571,50 Charles Street East
1610,-79.386959,43.649023,126 Simcoe Street
1611,-79.399201,43.637521,17 Bathurst Street
1612,-79.443522,43.684231,344 Northcliffe Boulevard
1613,-79.412014,43.638784,51 East Liberty Street
1614,-79.478216,43.670477,2306 Saint Clair Avenue West
1615,-79.341762,43.658368,150 Logan Avenue
1616,-79.405722,43.636642,219 Fort York Boulevard
1617,-79.417903,43.778765,509 Beecroft Road
1618,-79.433181,43.788084,250 Homewood Avenue
1619,-79.372302,43.657449,44 Pembroke Street
1620,-79.39706,43.643953,436 Wellington Street West
1621,-79.376196,43.674749,15 Maple Avenue
1622,-79.358454,43.66144,130 River Street
1623,-79.364068,43.653766,120 Parliament Street
1624,-79.322415,43.671919,1421 Gerrard Street East
1625,-79.370459,43.668503,280 Wellesley Street East
1626,-79.3841,43.669381,42 Charles Street East
1627,-79.520253,43.625607,51 Nordin Avenue
1628,-79.370459,43.668503,280 Wellesley Street East
1629,-79.374155,43.643857,28 Freeland Street
1630,-79.39393,43.639828,15 Fort York Boulevard
1631,-79.399752,43.638806,90 Queens Wharf Road
1632,-79.409853,43.685241,6 Parkwood Avenue
1633,-79.373119,43.665355,108 Bleecker Street
1634,-79.373416,43.665411,433 Sherbourne Street
1635,-79.387794,43.671625,1 Yorkville Avenue
1636,-79.387794,43.671625,1 Yorkville Avenue
1637,-79.24872,43.708,22 Pell Street
1638,-79.540704,43.634392,50 Thomas Riley Road
1639,-79.317305,43.66629,1598 Queen Street East
1640,-79.418537,43.725221,458 Woburn Avenue
1641,-79.383456,43.656727,633 Bay Street
1642,-79.417043,43.75576,Cameron Avenue
1643,-79.417043,43.75576,Cameron Avenue
1644,-79.417043,43.75576,Cameron Avenue
1645,-79.417043,43.75576,Cameron Avenue
1646,-79.327372,43.792491,Corinthian Boulevard
1647,-79.341335,43.780285,188 Fairview Mall Drive
1648,-79.400002,43.643261,50 Portland Street
1649,-79.30589,43.687281,2369 Danforth Avenue
1650,-79.377347,43.671988,395 Bloor Street East
1651,-79.375992,43.645882,1 The Esplanade
1652,-79.370459,43.668503,280 Wellesley Street East
1653,-79.384996,43.659667,761 Bay Street
1654,-79.389406,43.644128,300 Front Street West
1655,-79.551933,43.662979,65 North Heights Road
1656,-79.391852,43.643889,20 Blue Jays Way
1657,-79.341335,43.780285,188 Fairview Mall Drive
1658,-79.373854,43.655911,211 Jarvis Street
1659,-79.501636,43.672845,Edinborough Court
1660,-79.382122,43.656967,20 Edward Street
1661,-79.443534,43.706878,293 Viewmount Avenue
1662,-79.387061,43.649392,140 Simcoe Street
1663,-79.54056,43.63469,30 Samuel Wood Way
1664,-79.406119,43.748809,11 William Carson Crescent
1665,-79.366174,43.776779,25 Adra Grado Way
1666,-79.29991,43.718997,2 Valdane Drive
1667,-79.303293,43.718405,45 Sunrise Avenue
1668,-79.462094,43.673506,1787 Saint Clair Avenue West
1669,-79.426689,43.703643,8 Ridge Hill Drive
1670,-79.423245,43.641888,36 Lisgar Street
1671,-79.463873,43.687275,24 Dunraven Drive
1672,-79.470052,43.665712,3020 Dundas Street West
1673,-79.410561,43.764933,18 Spring Garden Avenue
1674,-79.402252,43.696592,30 Oriole Crescent
1675,-79.481196,43.695589,53 Greenbrook Drive
1676,-79.263344,43.73395,2460 Eglinton Avenue East
1677,-79.538138,43.59245,78 Thirty Seventh Street
1678,-79.435676,43.690506,475 Winona Drive
1679,-79.45712,43.722915,16 McAdam Avenue
1680,-79.479016,43.625158,60 Annie Craig Drive
1681,-79.381539,43.641966,14 York Street
1682,-79.37599,43.651881,50 Lombard Street
1683,-79.467962,43.635806,1928 Lake Shore Boulevard West
1684,-79.278478,43.753775,88 Merryfield Drive
1685,-79.35915,43.661246,35 Tubman Avenue
1686,-79.483387,43.736248,50 George Butchart Drive
1687,-79.393404,43.646417,11 Charlotte Street
1688,-79.390994,43.647241,21 Widmer Street
1689,-79.390994,43.647241,21 Widmer Street
1690,-79.392457,43.645505,88 Blue Jays Way
1691,-79.351522,43.665813,610 Gerrard Street East
1692,-79.399502,43.647141,505 Richmond Street West
1693,-79.403472,43.696134,15 Highbourne Road
1694,-79.372496,43.658433,Pembroke Street
1695,-79.54056,43.63469,30 Samuel Wood Way
1696,-79.421788,43.649915,11 Baden Street
1697,-79.373846,43.643907,28 Freeland Street
1698,-79.480939,43.66931,2389 Saint Clair Avenue West
1699,-79.558976,43.696027,370 Dixon Road
1700,-79.54056,43.63469,30 Samuel Wood Way
1701,-79.405616,43.735549,10 McNairn Avenue
1702,-79.446646,43.732388,8 Tippett Road
1703,-79.495779,43.602389,2693 Lake Shore Boulevard West
1704,-79.401417,43.637174,38 Iannuzzi Street
1705,-79.394578,43.64571,438 King Street West
1706,-79.48936,43.63822,25 Neighbourhood Lane
1707,-79.429298,43.793201,27 Fontainbleau Drive
1708,-79.394162,43.707177,98 Lillian Street
1709,-79.540081,43.740021,3252 Weston Road
1710,-79.410351,43.642739,52 Stanley Terrace
1711,-79.392089,43.639669,35 Mariner Terrace
1712,-79.411754,43.768285,8 Hillcrest Avenue
1713,-79.411754,43.768285,8 Hillcrest Avenue
1714,-79.327313,43.730564,7 Concorde Place
1715,-79.522923,43.767354,Fletcherdon Crescent
1716,-79.341762,43.658368,150 Logan Avenue
1717,-79.374155,43.643857,28 Freeland Street
1718,-79.389662,43.678232,2 Roxborough Street East
1719,-79.404001,43.643502,705 King Street West
1720,-79.343992,43.6692,224 Victor Avenue
1721,-79.385106,43.660264,763 Bay Street
1722,-79.462097,43.673514,1787 Saint Clair Avenue West
1723,-79.415567,43.638161,85 East Liberty Street
1724,-79.449696,43.652087,36 Howard Park Avenue
1725,-79.453521,43.714495,800 Lawrence Avenue West
1726,-79.388916,43.655156,488 University Avenue
1727,-79.4358,43.677963,Rosemount Avenue
1728,-79.389908,43.646006,8 Mercer Street
1729,-79.379039,43.641927,88 Harbour Street
1730,-79.341335,43.780285,188 Fairview Mall Drive
1731,-79.459923,43.660807,Indian Road Crescent
1732,-79.419151,43.652675,395 Shaw Street
1733,-79.414163,43.639816,50 Western Battery Rd
1734,-79.487712,43.651312,Halford Lane
1735,-79.3841,43.669381,42 Charles Street East
1736,-79.385343,43.664567,11 Wellesley Street West
1737,-79.445402,43.65078,364 Sorauren Avenue
1738,-79.388916,43.655156,488 University Avenue
1739,-79.445402,43.65078,364 Sorauren Avenue
1740,-79.344873,43.772013,38 Forest Manor Road
1741,-79.478191,43.62499,59 Annie Craig Drive
1742,-79.376769,43.657663,155 Dalhousie Street
1743,-79.399742,43.63942,170 Fort York Boulevard
1744,-79.40321,43.676994,2 Boulton Drive
1745,-79.44102,43.721316,Varna Drive
1746,-79.343185,43.657584,426 Eastern Avenue
1747,-79.300024,43.70011,55 Avis Crescent
1748,-79.34099,43.796095,128 Micmac Crescent
1749,-79.461637,43.673697,1791 Saint Clair Avenue West
1750,-79.375507,43.664177,40 Homewood Avenue
1751,-79.54056,43.63469,30 Samuel Wood Way
1752,-79.54056,43.63469,30 Samuel Wood Way
1753,-79.374935,43.656854,159 Dundas Street East
1754,-79.410694,43.767436,188 Doris Avenue
1755,-79.459808,43.784504,175 Hidden Trail
1756,-79.376412,43.648389,88 Scott Street
1757,-79.494885,43.690179,34 Victoria Boulevard
1758,-79.458159,43.669907,2015 Davenport Road
1759,-79.383534,43.663141,501 Yonge Street
1760,-79.376958,43.662129,111 Carlton Street
1761,-79.496172,43.72533,Canton Avenue
1762,-79.387382,43.665576,1001 Bay Street
1763,-79.385981,43.684209,64 Summerhill Gardens
1764,-79.278478,43.753775,88 Merryfield Drive
1765,-79.392816,43.644629,350 Wellington Street West
1766,-79.424122,43.645141,161 Lisgar Street
1767,-79.381225,43.641098,10 York Street
1768,-79.479935,43.623776,30 Shore Breeze Drive
1769,-79.488423,43.624305,165 Legion Road North
1770,-79.453446,43.649391,74 Constance Street
1771,-79.399504,43.647427,2 Augusta Avenue
1772,-79.374155,43.643857,28 Freeland Street
1773,-79.376934,43.651676,20 Lombard Street
1774,-79.30762,43.686629,2301 Danforth Avenue
1775,-79.406063,43.655019,18 Lippincott Street
1776,-79.398807,43.778812,247 Dunforest Avenue
1777,-79.413374,43.639211,54 East Liberty Street
1778,-79.54056,43.63469,30 Samuel Wood Way
1779,-79.413374,43.639211,54 East Liberty Street
1780,-79.413374,43.639211,54 East Liberty Street
1781,-79.383551,43.642095,51 Lower Simcoe Street
1782,-79.485711,43.624066,88 Park Lawn Road
1783,-79.409243,43.757459,18 Harrison Garden Boulevard
1784,-79.384522,43.668681,33 Charles Street East
1785,-79.415811,43.639519,100 Western Battery Road
1786,-79.395628,43.655397,75 Baldwin Street
1787,-79.434616,43.668362,305 Salem Avenue
1788,-79.379201,43.654842,220 Victoria Street
1789,-79.437407,43.716545,93 Fairholme Avenue
1790,-79.393123,43.709779,177 Redpath Avenue
1791,-79.392441,43.709517,200 Roehampton Avenue
1792,-79.390566,43.689124,80 Saint Clair Avenue East
1793,-79.471414,43.635792,105 The Queensway
1794,-79.36889,43.769216,29 Singer Court
1795,-79.366691,43.692734,93B Douglas Crescent
1796,-79.37742,43.671975,395 Bloor Street East
1797,-79.412056,43.63883,49 East Liberty Street
1798,-79.413522,43.774859,5 Northtown Way
1799,-79.36879,43.653582,320 Richmond Street East
1800,-79.434643,43.668352,305 Salem Avenue
1801,-79.478191,43.62499,59 Annie Craig Drive
1802,-79.398553,43.638939,85 Queens Wharf Road
1803,-79.314582,43.685046,1999 Danforth Avenue
1804,-79.314582,43.685046,1999 Danforth Avenue
1805,-79.417522,43.66312,Clinton Place
1806,-79.371061,43.766867,115 McMahon Drive
1807,-79.412434,43.670948,Albany Avenue
1808,-79.392417,43.685244,6 Jackes Avenue
1809,-79.54056,43.63469,30 Samuel Wood Way
1810,-79.54056,43.63469,30 Samuel Wood Way
1811,-79.434544,43.734014,16 Marquette Avenue
1812,-79.384698,43.661758,25 Grenville Street
1813,-79.36879,43.653582,320 Richmond Street East
1814,-79.396896,43.640556,15 Iceboat Terrace
1815,-79.479052,43.625448,56 Annie Craig Drive
1816,-79.462698,43.674575,1808 Saint Clair Avenue West
1817,-79.489218,43.751233,169 Sharpecroft Boulevard
1818,-79.489218,43.751233,169 Sharpecroft Boulevard
1819,-79.27795,43.753392,93 Merryfield Drive
1820,-79.461638,43.673698,1791 Saint Clair Avenue West
1821,-79.462097,43.673514,1787 Saint Clair Avenue West
1822,-79.347546,43.78521,47 Houston Crescent
1823,-79.3961,43.643465,425 Wellington Street West
1824,-79.373966,43.651914,77 Lombard Street
1825,-79.390637,43.638458,390 Queens Quay West
1826,-79.253638,43.700427,26 Glen Everest Road
