,price,address,beds,baths,size,longitude,latitude
1135,3000,15 Grenville Street,1.5,1,660 ,-79.384147,43.661858
1136,2400,2899 Bloor Street West,2,1,950 ,-79.506422,43.648257
1137,2200,Gerrard Street East,2,1,600 ,-79.328075,43.670886
1138,2100,7 Mabelle Avenue,0,1,438 ,-79.525703,43.646547
1139,1200,1097 Victoria Park Avenue,3,1,1100 ,-79.295575,43.708334
1140,4200,280 Simcoe Street,2.5,2,1450 ,-79.389753,43.655179
1141,2600,2A Church Street,1.5,1,,-79.373429,43.646926
1142,5000,1 Edgewater Drive,2,2,3000 ,-79.363816,43.645062
1143,4200,56 Evans Avenue,3,3,1100 ,-79.502896,43.620645
1144,4200,239 Pickering Street,3,1,1200 ,-79.291764,43.68561
1145,2900,195 Redpath Avenue,2,2,730 ,-79.393445,43.710216
1146,1190,10 Fredrick Mowat Lane,1,1,120 ,-79.493083,43.746004
1147,1550,1907 Queen Street East,1,1,500 ,-79.304621,43.668808
1148,2800,125 Redpath Avenue,1.5,1,650 ,-79.392412,43.707639
1149,3400,1730 Avenue Road,2,2,1000 ,-79.418365,43.728434
1150,2350,99 Broadway Avenue,1,1,,-79.393298,43.710505
1151,1050,181 Caribou Road,1,1,,-79.42765,43.717785
1152,2500,1354 Weston Road,2,1,1100 ,-79.498957,43.690283
1153,1700,8 Lydon Avenue,1,1,700 ,-79.499256,43.667552
1154,1200,7 Pender Crescent,1,1,,-79.294396,43.773948
1156,6200,8 Spadina Avenue,3,2.5,1700 ,-79.394348,43.64287
1157,2100,8 Rockingham Drive,7,3,3500 ,-79.53446,43.660738
1158,3500,335 Lonsdale Road,2,1.5,900 ,-79.413535,43.688229
1159,2000,531 Royal York Road,1,0,1000 ,-79.501738,43.624815
1160,3850,7 King Street East,1.5,2,850 ,-79.377037,43.649249
1161,1395,41 Cartwright Avenue,0,1,235 ,-79.459919,43.722898
1162,4995,266 Atlas Avenue,0,0,1900 ,-79.434568,43.689499
1163,650,33 Darrell Avenue,1,1,,-79.31003,43.681936
1164,650,33 Darrell Avenue,1,0,,-79.31003,43.681936
1165,1400,12A Gower Street,1,1,300 ,-79.297494,43.702341
1166,5000,525 Quebec Avenue,3,1.5,1700 ,-79.47247,43.666865
1167,5100,158 Front Street East,3,2,1061 ,-79.368682,43.650384
1168,3000,65 Annie Craig Drive,2,2,650 ,-79.478467,43.624604
1169,1500,2 Maison Parc Court,1.5,1,750 ,-79.469864,43.789667
1170,2500,2460 Eglinton Avenue East,1.5,1,850 ,-79.263344,43.73395
1172,2550,185 Roehampton Avenue,1.5,1,590 ,-79.392823,43.709075
1173,2400,1730 Avenue Road,1,1,690 ,-79.418365,43.728434
1174,1600,Willowdale Avenue,1,1,500 ,-79.406659,43.780584
1175,1550,59 Sutton Ave,1,1,600 ,-79.362484,43.658009
1176,3100,12 York Street,1,1,500 ,-79.381956,43.641744
1177,4000,57 Saint Joseph Street,2,2,,-79.387934,43.665365
1178,4995,268 Atlas Avenue,4,3,1900 ,-79.434689,43.689791
1179,3595,116 Hudson Drive,2,2,1500 ,-79.376899,43.692113
1180,2600,25 Selby Street,1,1,,-79.377106,43.671127
1181,4400,10 York Street,2,2,820 ,-79.381312,43.641145
1182,2350,60 Haslett Avenue,1,1,500 ,-79.307274,43.6742
1183,300,565 Kennedy Road,1,1,,-79.263395,43.72247
1184,3000,47 Boem Avenue,3,1,1000 ,-79.294203,43.748565
1185,3400,229 Christie Street,2,1,700 ,-79.42045,43.669457
1186,3000,50 Charles Street East,2,1,800 ,-79.382999,43.669439
1187,2450,525 Richmond Street West,1.5,1,700 ,-79.400407,43.646909
1188,4200,832 Bay Street,3,2,800 ,-79.386541,43.661953
1189,4000,1503 Danforth Avenue,2.5,2,2000 ,-79.325358,43.682787
1190,2100,29 Chilton Road,1,4,1800 ,-79.347316,43.694865
1191,3000,39 Pemberton Avenue,2,2,800 ,-79.412863,43.780992
1192,4450,1 Bellwoods Park,3,1,1100 ,-79.41688,43.648977
1193,2200,569 Roding Street,1,1,,-79.491059,43.726827
1194,2500,8 Hillsdale Avenue East,1,1,500 ,-79.396896,43.703832
1195,4380,708 Euclid Avenue,3,0,1300 ,-79.41537,43.665144
1196,2750,655 Royal York Road,2,1,,-79.503803,43.629792
1197,2100,51 Creekbank Road,1,1,1800 ,-79.499691,43.704339
1198,2250,2 Rean Drive,1,1,600 ,-79.383163,43.765635
1199,1800,373 Front Street West,0.5,0.5,1100 ,-79.392147,43.642933
1200,2000,386 Bathurst Street,2,1,,-79.406808,43.653564
1201,2800,30 Shore Breeze Drive,1.5,1,700 ,-79.480137,43.623335
1202,2600,2221 Yonge Street,1.5,1,650 ,-79.397957,43.70603
1203,3500,34 Tubman Avenue,2,2,700 ,-79.359577,43.661241
1205,4400,708 Euclid Avenue,3,1,1200 ,-79.41537,43.665144
1206,2300,33 Frederick Todd Way,2,2,875 ,-79.360778,43.713564
1207,2550,Brookdale Avenue,1,1,1100 ,-79.417282,43.727037
1208,3500,28 Freeland Street,1,1,661 ,-79.374155,43.643857
1209,2500,16 Brookers Lane,1,1,540 ,-79.478618,43.626911
1210,2600,130 River Street,1.5,1,600 ,-79.358454,43.66144
1211,2850,155 Legion Road North,1,2,750 ,-79.488411,43.62397
1212,2900,16 Brookers Lane,1.5,1,635 ,-79.478618,43.626911
1213,2300,50 Cambridge Avenue,1,1,710 ,-79.3606,43.677466
1214,3100,29 Pemberton Avenue,2,2,950 ,-79.413287,43.780588
1215,4000,8 Mercer Street,1.5,1,650 ,-79.389908,43.646006
1216,5500,109 Front Street East,2,2,1450 ,-79.371031,43.649363
1217,1850,5941 Leslie Street,1,1,,-79.369062,43.799305
1218,2500,128 Fairview Mall Drive,1,1,553 ,-79.345558,43.779743
1219,2500,672 Bathurst Street,2,1,,-79.410208,43.661828
1220,3950,99 Harbour Square,2,2,1300 ,-79.379366,43.639563
1221,2298,115 Blue Jays Way,1,1,510 ,-79.391618,43.645641
1222,4000,1185 The Queensway,2,2,902 ,-79.521536,43.621865
1223,2350,2221 Yonge Street,1,1,,-79.397957,43.70603
1224,1750,Lanark Avenue,1,1,850 ,-79.442057,43.69658
1225,5500,16 Minto Street,3,2,,-79.324457,43.663763
1226,2800,297 College Street,1.5,1,579 ,-79.401559,43.657525
1227,2800,65 Bremner Boulevard,1.5,1,601 ,-79.380632,43.643193
1228,4230,323 Richmond Street East,3,2,1100 ,-79.368469,43.653346
1229,2300,550 Front Street West,1,1,499 ,-79.399464,43.641441
1230,15000,41 Riverside Crescent,4.5,7,4476 ,-79.484032,43.641537
1231,3200,413 Crawford Street,2,1,,-79.418989,43.655537
1232,2650,30 Ordnance Street,1,0,500 ,-79.40917,43.639597
1233,4200,88 Park Lawn Road,2.5,2,800 ,-79.485709,43.624055
1234,2600,200 Sudbury Street,1.5,1,618 ,-79.426491,43.642143
1235,2195,33 Sheppard Avenue East,0,1,450 ,-79.408924,43.761275
1236,2000,38 Southbourne Avenue,1,1,700 ,-79.430895,43.739152
1237,2500,101 Erskine Avenue,1.5,1,591 ,-79.395323,43.711538
1238,3200,1928 Lake Shore Boulevard West,2,2,1042 ,-79.467962,43.635806
1239,3190,367 Howland Avenue,2,1,750 ,-79.412967,43.676309
1240,3820,369 Howland Avenue,2,1,886 ,-79.412963,43.676324
1241,4180,367 Howland Avenue,2,1,985 ,-79.412967,43.676309
1242,2300,120 Canon Jackson Drive,1,1,700 ,-79.47343,43.69798
1243,4500,78 Dovercourt Road,0,0,,-79.422182,43.642469
1244,3100,368 Main Street,2,1.5,1300 ,-79.303083,43.690437
1245,5200,2 Augusta Avenue,3,2,939 ,-79.399587,43.647472
1246,3000,70 Annie Craig Drive,2,2,900 ,-79.47896,43.62474
1247,2400,30 Tretti Way,2,2,588 ,-79.448415,43.732748
1248,2500,38 Grenville Street,1,1,515 ,-79.385703,43.661885
1249,2750,15 Highbourne Road,2,1,,-79.403471,43.696129
1250,2400,10 Deerlick Court,1.5,2,679 ,-79.33209,43.75943
1251,1550,253 College Street,1,0.5,,-79.399042,43.657839
1252,3000,94 Glen Everest Road,2,1,795 ,-79.252367,43.703263
1253,3000,2212 Lake Shore Boulevard West,2.5,2,,-79.48232,43.622638
1254,2795,77 Shuter Street,1,1,380 ,-79.375127,43.654991
1255,2190,Dundas Street West,0,1,560 ,-79.451805,43.653873
1256,2900,685 Euclid Avenue,1,1,700 ,-79.414416,43.663953
1257,2700,28 Freeland Street,1.5,1,696 ,-79.374133,43.643831
1258,5500,400 Wellington Street West,2,1.5,1085 ,-79.395946,43.644122
1259,2400,52 Saint Lawrence Street,1,1,800 ,-79.356751,43.655848
1260,5800,1 Bloor Street East,2,2.5,1052 ,-79.386246,43.670159
1261,3050,45 Baseball Place,2,2,790 ,-79.351104,43.658271
1262,2300,1787 Saint Clair Avenue West,2,2,784 ,-79.461522,43.673665
1263,2500,56 Forest Manor Road,2,2,765 ,-79.345063,43.773345
1264,2400,840 Saint Clair Avenue West,2,2,655 ,-79.431757,43.680748
1265,3000,111 Elizabeth Street,1,1,535 ,-79.384806,43.655113
1266,3500,2191 Yonge Street,1,1,750 ,-79.397723,43.705577
1267,3750,668 Old Weston Road,3,1.5,1400 ,-79.466246,43.680119
1268,2900,1 Old Mill Drive,1.5,1,645 ,-79.486647,43.648251
1269,2600,75 Dalhousie Street,1,1,516 ,-79.375903,43.655423
1270,3200,10 Wilby Crescent,3,2,1000 ,-79.512159,43.697736
1271,2250,921 Midland Avenue,1,1,700 ,-79.258021,43.735949
1272,3750,727 Avenue Road,2,2.5,1710 ,-79.404424,43.695557
1273,4200,77 Maitland Place,2,2,900 ,-79.376738,43.66474
1274,41000,17 Bathurst Street,3,2,878 ,-79.399201,43.637521
1275,9995,9 Peyton Lane,2,2.5,3000 ,-79.33385,43.667096
1276,5295,15 Peyton Lane,1,1,1000 ,-79.333768,43.667172
1277,2400,19 Bathurst Street,1,1,492 ,-79.399849,43.637558
1278,2100,8 Telegram Mews,0,1,420 ,-79.394982,43.640726
1279,3400,383 Sorauren Avenue,2,2,805 ,-79.444858,43.650384
1280,1899,219 Dundas Street East,1,1,100 ,-79.37304,43.657522
1281,2800,123 Blantyre Avenue,2,2,,-79.280032,43.679069
1282,3100,181 Dundas Street East,2,1,669 ,-79.374105,43.657011
1283,3200,55 Cooper Street,2,2,34 ,-79.37143,43.643971
1284,3500,44 Saybrook Avenue,3,1,1500 ,-79.516112,43.637489
1285,2400,1808 Saint Clair Avenue West,2,2,747 ,-79.462493,43.673972
1286,2800,2789 Eglinton Avenue East,2,2,900 ,-79.245603,43.736657
1287,2900,295 Adelaide Street West,1.5,1,665 ,-79.390586,43.647665
1288,2600,403 Church Street,1,1,505 ,-79.379337,43.662066
1289,2000,2385 Dundas Street West,1,1,500 ,-79.453057,43.657641
1290,2800,123 Bedford Road,1,1,,-79.399004,43.673047
1291,4200,26 Kenton Drive,3,1,2500 ,-79.441274,43.778935
1292,4250,540 Saint Clarens Avenue,2.5,2,2000 ,-79.443135,43.661347
1293,4500,1923 Kingston Road,3,2,2800 ,-79.257185,43.696666
1294,4900,8 Stanley Avenue,3,3,1700 ,-79.408937,43.643484
1295,2588,180 Fairview Mall Drive,1.5,1,580 ,-79.342083,43.780161
1296,2000,94 Pinegrove Avenue,1,1,750 ,-79.261016,43.699125
1297,1000,2846 Dufferin Street,2,0,150 ,-79.453446,43.706597
1298,2900,2 Augusta Avenue,1.5,1,565 ,-79.399587,43.647472
1299,3500,125 Blue Jays Way,2,2,895 ,-79.392031,43.645734
1300,2600,508 Wellington Street West,1,1,630 ,-79.3992,43.64342
1301,2425,158 Front Street East,1,1,480 ,-79.368682,43.650384
1302,2600,220 Royal York Road,2,1,900 ,-79.497894,43.612233
1303,2600,200 Sudbury Street,1,1,680 ,-79.426491,43.642143
1304,2550,30 Tretti Way,2,2,600 ,-79.448532,43.733069
1305,3500,159 Wellesley Street East,1,1.5,600 ,-79.374776,43.666831
1306,2900,2460 Eglinton Avenue East,2.5,2,1040 ,-79.263344,43.73395
1307,3600,5 Mariner Terrace,1.5,1,600 ,-79.390417,43.639736
1308,1850,564 Northcliffe Boulevard,0,1,500 ,-79.446303,43.691204
1309,2800,25 Telegram Mews,1,1,545 ,-79.394506,43.641052
1310,5500,106 Woodbine Avenue,3,3.5,1500 ,-79.305412,43.667275
1311,6000,293 Woodbine Avenue,3,2.5,1700 ,-79.306294,43.670875
1312,5500,96 Glen Davis Crescent,3,1,1300 ,-79.299624,43.679712
1313,3960,1336 Avenue Road,2,1,1200 ,-79.412391,43.71565
1314,5000,14 York Street,2,1,730 ,-79.381539,43.641966
1315,2400,5500 Yonge Street,1,1,580 ,-79.415845,43.778114
1316,3999,21 Carlton Street,1,1,1000 ,-79.382185,43.66118
1317,2500,224 Victor Avenue,1,1,650 ,-79.34399,43.669198
1318,6000,14 York Street,2,2,1100 ,-79.381539,43.641966
1319,3100,238 Christie Street,2,2,999 ,-79.42117,43.670212
1320,4950,579 Roehampton Avenue,3,3,2000 ,-79.380202,43.711269
1321,3200,2121 Lake Shore Boulevard West,2,2,758 ,-79.478374,43.627447
1322,1650,24 Pendrith Street,0,1,399 ,-79.421223,43.667286
1323,2800,2240 Lake Shore Boulevard West,1.5,1,850 ,-79.482958,43.621207
1324,2600,318 Richmond Street West,1,1,520 ,-79.3922,43.648924
1325,2500,188 Fairview Mall Drive,2,1,800 ,-79.341335,43.780285
1326,2500,33 Frederick Todd Way,2,3,947 ,-79.360778,43.713564
1327,3995,4 Azzarello Lane,2.5,2,2000 ,-79.325338,43.682762
1328,2550,28 Linden Street,1,1,515 ,-79.377046,43.670809
1329,3200,125 Peter Street,1.5,0.5,630 ,-79.393054,43.64826
1330,2650,91 Townsgate Drive,2,1,900 ,-79.442244,43.793657
1331,3388,232 Blackthorn Avenue,2,2,1800 ,-79.461104,43.679687
1332,2550,251 Manitoba Street,0.5,0.5,520 ,-79.48913,43.623918
1333,2700,70 Annie Craig Drive,1,1,650 ,-79.47896,43.62474
1334,6700,204 Walmer Road,4,4,3650 ,-79.408987,43.67577
1335,2700,251 Manitoba Street,2,2,,-79.48913,43.623918
1336,6200,284 Saint Helens Avenue,2,1,800 ,-79.444142,43.656759
1337,2600,38 Niagara Street,1,1,575 ,-79.401584,43.642148
1338,2500,8 Mercer Street,1.5,1,599 ,-79.389908,43.646006
1339,2500,330 Richmond Street West,1,1,599 ,-79.392626,43.648943
1340,7000,39 Old Brewery Lane,3,2,1400 ,-79.356052,43.658084
1341,8000,39 Old Brewery Lane,3,2,1400 ,-79.356052,43.658084
1342,3500,8 Telegram Mews,3,2,800 ,-79.394902,43.640514
1343,2200,44 Browning Avenue,1,1,755 ,-79.355067,43.681733
1344,2650,6 Sonic way,1.5,1,760 ,-79.33683,43.719851
1345,3995,55 Cooper Street,3,2,899 ,-79.37143,43.643971
1346,2600,295 Adelaide Street West,1.5,1,650 ,-79.390586,43.647665
1347,2500,20 Edward Street,1,1,544 ,-79.382122,43.656967
1348,3000,60 Saint Clair Avenue West,1.5,1,650 ,-79.396784,43.68785
1349,3200,275 Yorkland Road,2,2,876 ,-79.336927,43.774771
1350,1090,394 Dundas Street East,1,1,,-79.367972,43.659183
1351,1090,270 Berkeley Street,1,1,300 ,-79.367693,43.659456
1352,3500,5 Soudan Avenue,2,2,,-79.397113,43.70437
1353,2600,17 Zorra Street,1.5,2,600 ,-79.521273,43.621281
1354,2450,3091 Dufferin Street,1,1,560 ,-79.454618,43.715314
1355,2750,336 The West Mall,2,1,900 ,-79.564515,43.637712
1356,4650,2 Rusholme Park Crescent,3,3,1400 ,-79.428317,43.652118
1357,3400,20 Edward Street,2,2,750 ,-79.382122,43.656967
1358,3100,2201 Kingston Road,2,2,700 ,-79.252795,43.703121
1359,3800,35 Rolling Mills Road,2.5,2,,-79.355444,43.652948
1360,3200,209 Yonge Street,1,2,750 ,-79.379647,43.653627
1361,3400,50 Charles Street East,2,2,690 ,-79.38382,43.669571
1362,2350,126 Simcoe Street,1,1,500 ,-79.386959,43.649023
1363,2500,17 Bathurst Street,1,1,492 ,-79.399201,43.637521
1364,2800,344 Northcliffe Boulevard,2,1,950 ,-79.443522,43.684231
1365,2800,51 East Liberty Street,1.5,1,750 ,-79.412014,43.638784
1366,3100,150 Logan Avenue,0 - 2,0 - 2,717 ,-79.341762,43.658368
1367,4200,219 Fort York Boulevard,2,2,910 ,-79.405722,43.636642
1368,5000,44 Pembroke Street,3,1,1000 ,-79.372302,43.657449
1369,6500,436 Wellington Street West,2.5,1.5,1500 ,-79.39706,43.643953
1370,6000,15 Maple Avenue,2,1,1300 ,-79.376196,43.674749
1371,3180,130 River Street,2,2,700 ,-79.358454,43.66144
1372,2500,120 Parliament Street,1.5,2,625 ,-79.364068,43.653766
1373,2500,1421 Gerrard Street East,1,1,,-79.322415,43.671919
1374,1250,280 Wellesley Street East,1,1,,-79.370459,43.668503
1375,2000,42 Charles Street East,1,1,452 ,-79.3841,43.669381
1376,2200,51 Nordin Avenue,2,1,1250 ,-79.520253,43.625607
1377,1150,280 Wellesley Street East,1,1,,-79.370459,43.668503
1378,3200,28 Freeland Street,2,1,759 ,-79.374155,43.643857
1379,3200,15 Fort York Boulevard,2,2,999 ,-79.39393,43.639828
1380,2500,90 Queens Wharf Road,1,1,599 ,-79.399752,43.638806
1381,2500,6 Parkwood Avenue,1,1,570 ,-79.409853,43.685241
1382,9000,108 Bleecker Street,6,5,1350 ,-79.373119,43.665355
1383,2200,433 Sherbourne Street,0,1,,-79.373416,43.665411
1384,2800,1 Yorkville Avenue,1,1,577 ,-79.387794,43.671625
1385,2800,1 Yorkville Avenue,0.5,0.5,577 ,-79.387794,43.671625
1386,2900,1598 Queen Street East,2,1,700 ,-79.317305,43.66629
1387,5000,458 Woburn Avenue,4,4,,-79.418537,43.725221
1388,1200,633 Bay Street,1,1,,-79.383456,43.656727
1389,7890,Cameron Avenue,4,4,3000 ,-79.417043,43.75576
1393,3600,Corinthian Boulevard,3,1,,-79.327372,43.792491
1394,2600,188 Fairview Mall Drive,1.5,1,573 ,-79.341335,43.780285
1395,3000,50 Portland Street,1,1,610 ,-79.400002,43.643261
1396,3200,2369 Danforth Avenue,2,2,925 ,-79.30589,43.687281
1397,3300,395 Bloor Street East,2,2,729 ,-79.377347,43.671988
1398,2850,1 The Esplanade,1.5,1,655 ,-79.375992,43.645882
1399,1100,280 Wellesley Street East,2,1,,-79.370459,43.668503
1402,15000,65 North Heights Road,5,4,3000 ,-79.551933,43.662979
1403,2500,20 Blue Jays Way,1,1,600 ,-79.391852,43.643889
1404,2600,188 Fairview Mall Drive,1.5,2,601 ,-79.341335,43.780285
1405,2950,211 Jarvis Street,2,1,91103 ,-79.373854,43.655911
1406,1550,Edinborough Court,1,1,600 ,-79.501636,43.672845
1407,3100,20 Edward Street,2,1,700 ,-79.382122,43.656967
1408,3000,293 Viewmount Avenue,2,2,1000 ,-79.443534,43.706878
1410,2400,30 Samuel Wood Way,1,1,564 ,-79.54056,43.63469
1411,3300,11 William Carson Crescent,2,2,1050 ,-79.406119,43.748809
1412,3500,25 Adra Grado Way,2,2.5,1156 ,-79.366174,43.776779
1413,3100,45 Sunrise Avenue,3,1.5,,-79.303293,43.718405
1414,2300,1787 Saint Clair Avenue West,1.5,0.5,629 ,-79.462094,43.673506
1415,4800,8 Ridge Hill Drive,3,2,1400 ,-79.426689,43.703643
1416,2300,36 Lisgar Street,1,1,550 ,-79.423245,43.641888
1417,3495,24 Dunraven Drive,3,2,1300 ,-79.463873,43.687275
1418,2450,3020 Dundas Street West,1,1,603 ,-79.470052,43.665712
1419,2900,30 Oriole Crescent,2,1,1000 ,-79.402252,43.696592
1420,1750,53 Greenbrook Drive,1,1,550 ,-79.481196,43.695589
1421,2800,2460 Eglinton Avenue East,2,2,1000 ,-79.263344,43.73395
1422,3800,78 Thirty Seventh Street,4,2,900 ,-79.538138,43.59245
1423,1875,475 Winona Drive,1,1,600 ,-79.435676,43.690506
1424,3200,16 McAdam Avenue,2,2,,-79.45712,43.722915
1425,2300,60 Annie Craig Drive,1,1,620 ,-79.479016,43.625158
1426,5000,14 York Street,2.5,2,750 ,-79.381539,43.641966
1427,4600,50 Lombard Street,2,2,1100 ,-79.37599,43.651881
1428,2800,1928 Lake Shore Boulevard West,1.5,2,690 ,-79.467962,43.635806
1429,3300,88 Merryfield Drive,3,1.5,1400 ,-79.278478,43.753775
1430,2350,35 Tubman Avenue,1,1,623 ,-79.35915,43.661246
1431,4000,50 George Butchart Drive,2,2,800 ,-79.483387,43.736248
1432,3750,11 Charlotte Street,2,2,850 ,-79.393404,43.646417
1433,3500,21 Widmer Street,2,2,850 ,-79.390994,43.647241
1434,3395,21 Widmer Street,2,1.5,850 ,-79.390994,43.647241
1435,3200,88 Blue Jays Way,1.5,1,650 ,-79.392457,43.645505
1436,2300,610 Gerrard Street East,3,1,900 ,-79.351522,43.665813
1437,5000,505 Richmond Street West,2,2,1100 ,-79.399502,43.647141
1438,5500,15 Highbourne Road,5,3,3020 ,-79.403472,43.696134
1439,1350,Pembroke Street,1,1,400 ,-79.372496,43.658433
1440,3000,30 Samuel Wood Way,2.5,2,1030 ,-79.54056,43.63469
1441,2750,11 Baden Street,1.5,1,660 ,-79.421788,43.649915
1442,2850,28 Freeland Street,1.5,1,661 ,-79.373846,43.643907
1443,2200,2389 Saint Clair Avenue West,1,1,700 ,-79.480939,43.66931
1444,2400,30 Samuel Wood Way,1.5,1,562 ,-79.54056,43.63469
1445,2600,10 McNairn Avenue,2,1,950 ,-79.405616,43.735549
1446,2600,8 Tippett Road,2,1,622 ,-79.446646,43.732388
1447,2600,2693 Lake Shore Boulevard West,2,1,740 ,-79.495779,43.602389
1448,2700,38 Iannuzzi Street,1.5,1,600 ,-79.401417,43.637174
1449,1600,438 King Street West,1,1,800 ,-79.394578,43.64571
1450,2400,25 Neighbourhood Lane,1,1,550 ,-79.48936,43.63822
1451,1200,27 Fontainbleau Drive,0,1,185 ,-79.429298,43.793201
1452,2680,98 Lillian Street,1.5,2,673 ,-79.394162,43.707177
1453,3000,3252 Weston Road,3,1,1500 ,-79.540081,43.740021
1454,7500,52 Stanley Terrace,2,2,1200 ,-79.410351,43.642739
1455,2975,35 Mariner Terrace,1.5,1,,-79.392089,43.639669
1456,2350,8 Hillcrest Avenue,0,0,600 ,-79.411754,43.768285
1457,2350,8 Hillcrest Avenue,1.5,1,600 ,-79.411754,43.768285
1458,2450,7 Concorde Place,1,1,799 ,-79.327313,43.730564
1459,3500,150 Logan Avenue,2.5,2,889 ,-79.341762,43.658368
1460,2750,28 Freeland Street,1.5,1,696 ,-79.374155,43.643857
1461,6595,2 Roxborough Street East,2,2,1100 ,-79.389662,43.678232
1462,2700,705 King Street West,1,1,730 ,-79.404001,43.643502
1463,2850,224 Victor Avenue,1.5,1,750 ,-79.343992,43.6692
1464,2600,763 Bay Street,1,1,595 ,-79.385106,43.660264
1465,2750,1787 Saint Clair Avenue West,2,1,692 ,-79.462097,43.673514
1466,2500,85 East Liberty Street,1,1,620 ,-79.415567,43.638161
1467,3300,36 Howard Park Avenue,2,1,700 ,-79.449696,43.652087
1468,2700,800 Lawrence Avenue West,2,2,799 ,-79.453521,43.714495
1469,7500,488 University Avenue,3,2,1140 ,-79.388916,43.655156
1470,3100,Rosemount Avenue,2,1,,-79.4358,43.677963
1471,1700,8 Mercer Street,1,1,1003 ,-79.389908,43.646006
1472,2250,88 Harbour Street,0,1,360 ,-79.379039,43.641927
1473,2700,188 Fairview Mall Drive,1.5,2,,-79.341335,43.780285
1474,2900,Indian Road Crescent,2,1,,-79.459923,43.660807
1475,2000,395 Shaw Street,1,1,875 ,-79.419151,43.652675
1476,2700,50 Western Battery Rd,1,1,900 ,-79.414163,43.639816
1477,6995,Halford Lane,3,2,1645 ,-79.487712,43.651312
1478,3700,42 Charles Street East,2,2,700 ,-79.3841,43.669381
1479,4900,11 Wellesley Street West,3,2,900 ,-79.385343,43.664567
1480,2300,364 Sorauren Avenue,2,1,750 ,-79.445402,43.65078
1481,3300,488 University Avenue,1.5,2,850 ,-79.388916,43.655156
1483,2600,59 Annie Craig Drive,1.5,1,,-79.478191,43.62499
1484,2450,155 Dalhousie Street,1,1,770 ,-79.376769,43.657663
1485,2375,170 Fort York Boulevard,1,1,515 ,-79.399742,43.63942
1486,3999,2 Boulton Drive,2,1,1200 ,-79.40321,43.676994
1487,3150,Varna Drive,2,2,699 ,-79.44102,43.721316
1488,3100,426 Eastern Avenue,2,2,705 ,-79.343185,43.657584
1489,2850,128 Micmac Crescent,2,1,,-79.34099,43.796095
1490,2375,1791 Saint Clair Avenue West,1.5,1,635 ,-79.461637,43.673697
1491,2600,40 Homewood Avenue,1,1,500 ,-79.375507,43.664177
1492,3100,30 Samuel Wood Way,2,2,700 ,-79.54056,43.63469
1493,2550,30 Samuel Wood Way,1,1.5,,-79.54056,43.63469
1494,2400,159 Dundas Street East,1,1,570 ,-79.374935,43.656854
1495,3750,188 Doris Avenue,2.5,2,925 ,-79.410694,43.767436
1496,1000,175 Hidden Trail,3,1.5,125 ,-79.459808,43.784504
1497,5500,88 Scott Street,1.5,1,880 ,-79.376412,43.648389
1498,2200,2015 Davenport Road,2,1,650 ,-79.458159,43.669907
1499,2500,501 Yonge Street,1,1,,-79.383534,43.663141
1500,1435,111 Carlton Street,1,1,,-79.376958,43.662129
1501,925,Canton Avenue,1,1,140 ,-79.496172,43.72533
1502,2995,1001 Bay Street,1.5,1.5,858 ,-79.387382,43.665576
1503,3400,64 Summerhill Gardens,1,1,1000 ,-79.385981,43.684209
1504,4500,88 Merryfield Drive,3,1.5,,-79.278478,43.753775
1505,3000,350 Wellington Street West,1,1,615 ,-79.392816,43.644629
1506,5600,161 Lisgar Street,2,2.5,1200 ,-79.424122,43.645141
1507,3450,10 York Street,1,1,580 ,-79.381225,43.641098
1508,2398,74 Constance Street,2,1.5,900 ,-79.453446,43.649391
1509,2800,2 Augusta Avenue,1,1,500 ,-79.399504,43.647427
1511,3200,20 Lombard Street,1.5,1,670 ,-79.376934,43.651676
1512,2280,2301 Danforth Avenue,1,1,510 ,-79.30762,43.686629
1513,3450,18 Lippincott Street,3,1,1500 ,-79.406063,43.655019
1514,3500,247 Dunforest Avenue,3,2,1500 ,-79.398807,43.778812
1515,3800,54 East Liberty Street,2,1,1100 ,-79.413374,43.639211
1516,2400,30 Samuel Wood Way,1.5,1,600 ,-79.54056,43.63469
1519,3900,51 Lower Simcoe Street,2,2,900 ,-79.383551,43.642095
1520,2450,88 Park Lawn Road,1,1,600 ,-79.485711,43.624066
1521,2600,18 Harrison Garden Boulevard,1,1,645 ,-79.409243,43.757459
1522,4050,33 Charles Street East,2.5,2,1033 ,-79.384522,43.668681
1523,3550,100 Western Battery Road,2,2,820 ,-79.415811,43.639519
1524,1200,75 Baldwin Street,1,1,,-79.395628,43.655397
1525,1900,305 Salem Avenue,1,1,1500 ,-79.434616,43.668362
1526,4500,220 Victoria Street,2.5,2,1100 ,-79.379201,43.654842
1527,1900,93 Fairholme Avenue,1,1,375 ,-79.437407,43.716545
1530,1950,80 Saint Clair Avenue East,1,1,420 ,-79.390566,43.689124
1531,2300,105 The Queensway,1,1,525 ,-79.471414,43.635792
1532,2650,29 Singer Court,1.5,1,660 ,-79.36889,43.769216
1533,2450,395 Bloor Street East,1,1,,-79.37742,43.671975
1534,2550,49 East Liberty Street,1.5,2,620 ,-79.412056,43.63883
1535,3400,320 Richmond Street East,2,2,800 ,-79.36879,43.653582
1536,1200,305 Salem Avenue,1,1,,-79.434643,43.668352
1537,2450,59 Annie Craig Drive,1,1,535 ,-79.478191,43.62499
1538,2450,85 Queens Wharf Road,0.5,0.5,540 ,-79.398553,43.638939
